2022-02-08 18:39:21,130 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-02-08 18:39:21,131 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-02-08 18:39:21,132 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:21,134 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:21,135 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:21,135 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:21,136 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2022-02-08 18:39:21,137 INFO  ExportHelperExtension.cs: 1409 - Component 40 is already fixed
2022-02-08 18:39:21,138 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:39:21,139 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:39:21,140 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2022-02-08 18:39:21,141 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2022-02-08 18:39:21,141 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2022-02-08 18:39:21,143 INFO  ExportHelperExtension.cs: 1409 - Component 30 is already fixed
2022-02-08 18:39:21,145 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:21,147 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:21,149 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-08 18:39:21,152 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2022-02-08 18:39:21,154 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2022-02-08 18:39:21,156 INFO  ExportHelperExtension.cs: 1409 - Component 36 is already fixed
2022-02-08 18:39:21,158 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2022-02-08 18:39:21,159 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2022-02-08 18:39:21,161 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:21,163 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:21,165 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-08 18:39:21,167 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2022-02-08 18:39:21,170 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:21,172 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:21,173 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:39:21,174 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:39:21,175 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2022-02-08 18:39:21,177 INFO  ExportHelperExtension.cs: 1409 - Component 37 is already fixed
2022-02-08 18:39:21,178 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-02-08 18:39:21,180 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2022-02-08 18:39:21,181 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-08 18:39:21,183 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-02-08 18:39:23,874 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-02-08 18:39:23,875 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-08 18:39:23,875 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-08 18:39:23,876 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-08 18:39:29,319 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent shoud2 to child upper arm failed
2022-02-08 18:39:33,805 INFO  ExportHelperExtension.cs: 347 - Creating joint elbow
2022-02-08 18:39:33,806 INFO  ExportHelperExtension.cs: 1397 - Fixing components for upper arm
2022-02-08 18:39:33,807 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-02-08 18:39:33,808 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2022-02-08 18:39:33,809 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2022-02-08 18:39:33,810 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2022-02-08 18:39:33,811 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-08 18:39:33,812 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-02-08 18:39:33,813 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
